Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Category (product.metafields.altuzarra.category),Color (product.metafields.altuzarra.color),Details (product.metafields.altuzarra.details),Get the look (product.metafields.altuzarra.look_products),Status
banks-top-ivory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-8415_KWS083_000102_IVORY_FINAL_model_image_4_046.jpg,6,,,,,,,,,,,,,,,,,,,,
banks-top-jet-melange,Banks Top,<p>The Banks top perfectly captures the off-kilter aesthetic of Altuzarra's SS26 collection. It's knitted from an extrafine merino blend to a cropped silhouette with voluminous capped sleeves and ribbed trims.</p>,Altuzarra,Apparel & Accessories > Clothing > Shirts & Tops,KNIT TOP,"DTC BUY, S126, S126-8415 KWS083 000008 JET MELANGE, SS26, style_Banks Top, color_jet melange, collection_ready-to-wear, collection_knitwear, collection_tops, collection_new-arrivals",FALSE,Size,XS,,Color,Jet Melange,,,,,840483422322,999.9897389,shopify,deny,manual,595,,TRUE,TRUE,,,,,840483422322,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-8415_KWS083_000008_JET_MELANGE_FINAL_ghost_0477.jpg,1,,FALSE,Banks Top in Jet Melange,The Banks top perfectly captures the off-kilter aesthetic of Altuzarra's SS26 collection. It's knitted from an extrafine merino blend to a cropped silhouette with voluminous capped sleeves and ribbed trims.,Apparel & Accessories > Clothing > Shirts & Tops,female,adult,,NEW,FALSE,KNIT TOP,S126,S126-8415 KWS083 000008 JET MELANGE,,,,black,- 78% Extrafine Merino Wool 22% Polyamide. Made In Italy,,active
banks-top-jet-melange,,,,,,,,,S,,,Jet Melange,,,,,840483422339,999.9897389,shopify,deny,manual,595,,TRUE,TRUE,,,,,840483422339,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-8415_KWS083_000008_JET_MELANGE_FINAL_hero_image__036.jpg,2,,,,,,,,,,,,,,,,,,,,
banks-top-jet-melange,,,,,,,,,M,,,Jet Melange,,,,,840483422346,999.9897389,shopify,deny,manual,595,,TRUE,TRUE,,,,,840483422346,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-8415_KWS083_000008_JET_MELANGE_FINAL_model_image_1_002.jpg,3,,,,,,,,,,,,,,,,,,,,
banks-top-jet-melange,,,,,,,,,L,,,Jet Melange,,,,,840483422353,999.9897389,shopify,deny,manual,595,,TRUE,TRUE,,,,,840483422353,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-8415_KWS083_000008_JET_MELANGE_FINAL_model_image_2_007.jpg,4,,,,,,,,,,,,,,,,,,,,
banks-top-jet-melange,,,,,,,,,XL,,,Jet Melange,,,,,840483422360,999.9897389,shopify,deny,manual,595,,TRUE,TRUE,,,,,840483422360,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-8415_KWS083_000008_JET_MELANGE_FINAL_model_image_3_008.jpg,5,,,,,,,,,,,,,,,,,,,,
banks-top-jet-melange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-8415_KWS083_000008_JET_MELANGE_FINAL_model_image_4_042.jpg,6,,,,,,,,,,,,,,,,,,,,
satterly-top-black,Satterly Top,"<p>The Satterly top embodies the essence of chic, day-to-night dressing. It's cut from exceptionally soft jersey to a slim-fitting silhouette with an elegant one-shoulder that artfully drapes with a transparent finish.</p>",Altuzarra,Apparel & Accessories > Clothing > Shirts & Tops,KNIT TOP,"DTC BUY, S126, S126-8406 KYS080 000001 BLACK, SS26, style_Satterly Top, color_black, collection_ready-to-wear, collection_knitwear, collection_tops, collection_new-arrivals",FALSE,Size,XS,,Color,Black,,,,,840483422278,999.9897389,shopify,deny,manual,695,,TRUE,TRUE,,,,,840483422278,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-8406_KYS080_000001_BLACK_FINAL_ghost_0548.jpg,1,,FALSE,Satterly Top in Black,"The Satterly top embodies the essence of chic, day-to-night dressing. It's cut from exceptionally soft jersey to a slim-fitting silhouette with an elegant one-shoulder that artfully drapes with a transparent finish. ",Apparel & Accessories > Clothing > Shirts & Tops,female,adult,,NEW,FALSE,KNIT TOP,S126,S126-8406 KYS080 000001 BLACK,,,,black,- 65% Viscose 35% Nylon,,active
satterly-top-black,,,,,,,,,S,,,Black,,,,,840483422285,999.9897389,shopify,deny,manual,695,,TRUE,TRUE,,,,,840483422285,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-8406_KYS080_000001_BLACK_FINAL_hero_image__060.jpg,2,,,,,,,,,,,,,,,,,,,,
satterly-top-black,,,,,,,,,M,,,Black,,,,,840483422292,999.9897389,shopify,deny,manual,695,,TRUE,TRUE,,,,,840483422292,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-8406_KYS080_000001_BLACK_FINAL_model_image_1_024.jpg,3,,,,,,,,,,,,,,,,,,,,
satterly-top-black,,,,,,,,,L,,,Black,,,,,840483422308,999.9897389,shopify,deny,manual,695,,TRUE,TRUE,,,,,840483422308,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-8406_KYS080_000001_BLACK_FINAL_model_image_2_030.jpg,4,,,,,,,,,,,,,,,,,,,,
satterly-top-black,,,,,,,,,XL,,,Black,,,,,840483422315,999.9897389,shopify,deny,manual,695,,TRUE,TRUE,,,,,840483422315,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-8406_KYS080_000001_BLACK_FINAL_model_image_3_033.jpg,5,,,,,,,,,,,,,,,,,,,,
satterly-top-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-8406_KYS080_000001_BLACK_FINAL_model_image_4_039.jpg,6,,,,,,,,,,,,,,,,,,,,
todd-pant-maroon,Todd Pant,"<p>The Todd pant is a classic tailored style, cut from virgin wool with a hint of stretch. Shaped to a straight leg silhouette with a crisp crease detail, they feature slip side pockets and a zip closure.</p>",Altuzarra,Apparel & Accessories > Clothing > Pants,PANTS,"DTC BUY, S126, S126 New Additions, S126-6022 AWS680 000563 MAROON, SS26, style_Todd Pant, color_maroon, collection_ready-to-wear, collection_pants, collection_new-arrivals",FALSE,Size,34,,Color,Maroon,,,,,840483421516,999.9897389,shopify,deny,manual,895,,TRUE,TRUE,,,,,840483421516,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-6022_AWS680_000563_MAROON_FINAL_ghost_0417.jpg,1,,FALSE,Todd Pant in Maroon,"The Todd pant is a classic tailored style, cut from virgin wool with a hint of stretch. Shaped to a straight leg silhouette with a crisp crease detail, they feature slip side pockets and a zip closure.",Apparel & Accessories > Clothing > Pants,female,adult,,NEW,FALSE,PANTS,S126,S126-6022 AWS680 000563 MAROON,,,,purple,- 98% Virgin Wool 2%Elastane. Made In Italy,,active
todd-pant-maroon,,,,,,,,,36,,,Maroon,,,,,840483421523,999.9897389,shopify,deny,manual,895,,TRUE,TRUE,,,,,840483421523,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-6022_AWS680_000563_MAROON_FINAL_hero_image__039.jpg,2,,,,,,,,,,,,,,,,,,,,
todd-pant-maroon,,,,,,,,,38,,,Maroon,,,,,840483421530,999.9897389,shopify,deny,manual,895,,TRUE,TRUE,,,,,840483421530,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-6022_AWS680_000563_MAROON_FINAL_model_image_1_034.jpg,3,,,,,,,,,,,,,,,,,,,,
todd-pant-maroon,,,,,,,,,40,,,Maroon,,,,,840483421547,999.9897389,shopify,deny,manual,895,,TRUE,TRUE,,,,,840483421547,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-6022_AWS680_000563_MAROON_FINAL_model_image_2_009.jpg,4,,,,,,,,,,,,,,,,,,,,
todd-pant-maroon,,,,,,,,,42,,,Maroon,,,,,840483421554,999.9897389,shopify,deny,manual,895,,TRUE,TRUE,,,,,840483421554,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-6022_AWS680_000563_MAROON_FINAL_model_image_4_053.jpg,5,,,,,,,,,,,,,,,,,,,,
todd-pant-maroon,,,,,,,,,44,,,Maroon,,,,,840483421561,999.9897389,shopify,deny,manual,895,,TRUE,TRUE,,,,,840483421561,,,,,,,,,,,,,,,,,,,,,,
todd-pant-maroon,,,,,,,,,46,,,Maroon,,,,,840483421578,999.9897389,shopify,deny,manual,895,,TRUE,TRUE,,,,,840483421578,,,,,,,,,,,,,,,,,,,,,,
dash-pant-golden-oak,Dash Pant,"<p>The Dash pants highlight Altuzarra's focus on tailoring. They feature a cropped, dramatized barrel leg and are finished with neat pleats.</p>",Altuzarra,Apparel & Accessories > Clothing > Pants,PANTS,"DTC BUY, S126, S126 New Additions, S126-6007 AYS006 000265 GOLDEN OAK, SS26, style_Dash Pant, color_golden oak, collection_ready-to-wear, collection_pants, collection_new-arrivals",FALSE,Size,34,,Color,Golden Oak,,,,,840483421370,999.9897389,shopify,deny,manual,995,,TRUE,TRUE,,,,,840483421370,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-6007_AYS006_000265_GOLDEN_OAK_FINAL_ghost_0174.jpg,1,,FALSE,Dash Pant in Golden Oak,"The Dash pants highlight Altuzarra's focus on tailoring. They feature a cropped, dramatized barrel leg and are finished with neat pleats.",Apparel & Accessories > Clothing > Pants,female,adult,,NEW,FALSE,PANTS,S126,S126-6007 AYS006 000265 GOLDEN OAK,,,,beige,- 86%Viscose 14%Wool. Made In Italy,,active
dash-pant-golden-oak,,,,,,,,,36,,,Golden Oak,,,,,840483421387,999.9897389,shopify,deny,manual,995,,TRUE,TRUE,,,,,840483421387,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-6007_AYS006_000265_GOLDEN_OAK_FINAL_hero_image__024.jpg,2,,,,,,,,,,,,,,,,,,,,
dash-pant-golden-oak,,,,,,,,,38,,,Golden Oak,,,,,840483421394,999.9897389,shopify,deny,manual,995,,TRUE,TRUE,,,,,840483421394,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-6007_AYS006_000265_GOLDEN_OAK_FINAL_model_image_1_004.jpg,3,,,,,,,,,,,,,,,,,,,,
dash-pant-golden-oak,,,,,,,,,40,,,Golden Oak,,,,,840483421400,999.9897389,shopify,deny,manual,995,,TRUE,TRUE,,,,,840483421400,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-6007_AYS006_000265_GOLDEN_OAK_FINAL_model_image_2_006.jpg,4,,,,,,,,,,,,,,,,,,,,
dash-pant-golden-oak,,,,,,,,,42,,,Golden Oak,,,,,840483421417,999.9897389,shopify,deny,manual,995,,TRUE,TRUE,,,,,840483421417,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-6007_AYS006_000265_GOLDEN_OAK_FINAL_model_image_3_009.jpg,5,,,,,,,,,,,,,,,,,,,,
dash-pant-golden-oak,,,,,,,,,44,,,Golden Oak,,,,,840483421424,999.9897389,shopify,deny,manual,995,,TRUE,TRUE,,,,,840483421424,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-6007_AYS006_000265_GOLDEN_OAK_FINAL_model_image_4_020.jpg,6,,,,,,,,,,,,,,,,,,,,
dash-pant-golden-oak,,,,,,,,,46,,,Golden Oak,,,,,840483421431,999.9897389,shopify,deny,manual,995,,TRUE,TRUE,,,,,840483421431,,,,,,,,,,,,,,,,,,,,,,
varda-skirt-maroon,Varda Skirt,<p>The Varda skirt is a signature Altuzarra style made from panels of lambskin leather. The A-line midi shape sits at the natural waistline and fastens at the back via a concealed zip.</p>,Altuzarra,Apparel & Accessories > Clothing > Skirts,SKIRT,"DTC BUY, S126, S126-5023 LLS002 000563 MAROON, SS26, style_Varda Skirt, color_maroon, collection_ready-to-wear, collection_skirts, collection_new-arrivals",FALSE,Size,34,,Color,Maroon,,,,,840483421028,999.9897389,shopify,deny,manual,2195,,TRUE,TRUE,,,,,840483421028,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-5023_LLS002_000563_MAROON_FINAL_ghost_0072.jpg,1,,FALSE,Varda Skirt in Maroon,The Varda skirt is a signature Altuzarra style made from panels of lambskin leather. The A-line midi shape sits at the natural waistline and fastens at the back via a concealed zip.,Apparel & Accessories > Clothing > Skirts,female,adult,,NEW,FALSE,SKIRT,S126,S126-5023 LLS002 000563 MAROON,,,,purple,- 100% Lamb Skin. Made In Turkey,,active
varda-skirt-maroon,,,,,,,,,36,,,Maroon,,,,,840483421035,999.9897389,shopify,deny,manual,2195,,TRUE,TRUE,,,,,840483421035,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-5023_LLS002_000563_MAROON_FINAL_hero_image__002.jpg,2,,,,,,,,,,,,,,,,,,,,
varda-skirt-maroon,,,,,,,,,38,,,Maroon,,,,,840483421042,999.9897389,shopify,deny,manual,2195,,TRUE,TRUE,,,,,840483421042,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-5023_LLS002_000563_MAROON_FINAL_model_image_1_019.jpg,3,,,,,,,,,,,,,,,,,,,,
varda-skirt-maroon,,,,,,,,,40,,,Maroon,,,,,840483421059,999.9897389,shopify,deny,manual,2195,,TRUE,TRUE,,,,,840483421059,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-5023_LLS002_000563_MAROON_FINAL_model_image_2_024.jpg,4,,,,,,,,,,,,,,,,,,,,
varda-skirt-maroon,,,,,,,,,42,,,Maroon,,,,,840483421066,999.9897389,shopify,deny,manual,2195,,TRUE,TRUE,,,,,840483421066,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-5023_LLS002_000563_MAROON_FINAL_model_image_3_035.jpg,5,,,,,,,,,,,,,,,,,,,,
varda-skirt-maroon,,,,,,,,,44,,,Maroon,,,,,840483421073,999.9897389,shopify,deny,manual,2195,,TRUE,TRUE,,,,,840483421073,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-5023_LLS002_000563_MAROON_FINAL_model_image_4_006.jpg,6,,,,,,,,,,,,,,,,,,,,
varda-skirt-maroon,,,,,,,,,46,,,Maroon,,,,,840483421080,999.9897389,shopify,deny,manual,2195,,TRUE,TRUE,,,,,840483421080,,,,,,,,,,,,,,,,,,,,,,
linnie-skirt-macadamia,Linnie Skirt,<p>The Linnie skirt captures the idea of chic holiday dressing. It's fully embellished with glistening sequins and falls to maxi hemline.</p>,Altuzarra,Apparel & Accessories > Clothing > Skirts,SKIRT,"DTC BUY, S126, S126-5017 ZYS008 000171 MACADAMIA, SS26, style_Linnie Skirt, color_macadamia, collection_ready-to-wear, collection_skirts, collection_new-arrivals",FALSE,Size,34,,Color,Macadamia,,,,,840483420885,999.9897389,shopify,deny,manual,1595,,TRUE,TRUE,,,,,840483420885,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-5017_ZYS008_000171_MACADAMIA_FINAL_ghost_0625.jpg,1,,FALSE,Linnie Skirt in Macadamia,The Linnie skirt captures the idea of chic holiday dressing. It's fully embellished with glistening sequins and falls to maxi hemline.,Apparel & Accessories > Clothing > Skirts,female,adult,,NEW,FALSE,SKIRT,S126,S126-5017 ZYS008 000171 MACADAMIA,,,,ivory,- 67%Polyester 23%Polyamide 10%Metallic Fibre. Made In Italy,,active
linnie-skirt-macadamia,,,,,,,,,36,,,Macadamia,,,,,840483420892,999.9897389,shopify,deny,manual,1595,,TRUE,TRUE,,,,,840483420892,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-5017_ZYS008_000171_MACADAMIA_FINAL_hero_image__032.jpg,2,,,,,,,,,,,,,,,,,,,,
linnie-skirt-macadamia,,,,,,,,,38,,,Macadamia,,,,,840483420908,999.9897389,shopify,deny,manual,1595,,TRUE,TRUE,,,,,840483420908,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-5017_ZYS008_000171_MACADAMIA_FINAL_model_image_1_006.jpg,3,,,,,,,,,,,,,,,,,,,,
linnie-skirt-macadamia,,,,,,,,,40,,,Macadamia,,,,,840483420915,999.9897389,shopify,deny,manual,1595,,TRUE,TRUE,,,,,840483420915,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-5017_ZYS008_000171_MACADAMIA_FINAL_model_image_2_011.jpg,4,,,,,,,,,,,,,,,,,,,,
linnie-skirt-macadamia,,,,,,,,,42,,,Macadamia,,,,,840483420922,999.9897389,shopify,deny,manual,1595,,TRUE,TRUE,,,,,840483420922,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-5017_ZYS008_000171_MACADAMIA_FINAL_model_image_3_018.jpg,5,,,,,,,,,,,,,,,,,,,,
linnie-skirt-macadamia,,,,,,,,,44,,,Macadamia,,,,,840483420939,999.9897389,shopify,deny,manual,1595,,TRUE,TRUE,,,,,840483420939,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-5017_ZYS008_000171_MACADAMIA_FINAL_model_image_4_063.jpg,6,,,,,,,,,,,,,,,,,,,,
linnie-skirt-macadamia,,,,,,,,,46,,,Macadamia,,,,,840483420946,999.9897389,shopify,deny,manual,1595,,TRUE,TRUE,,,,,840483420946,,,,,,,,,,,,,,,,,,,,,,
hank-skirt-black,Hank Skirt,<p>The Hank skirt epitomizes chic on-duty dressing. It's shaped from a lambskin leather to a close-fitting midi silhouette. Complete the look with a tucked in top and heels.</p>,Altuzarra,Apparel & Accessories > Clothing > Skirts,SKIRT,"DTC BUY, S126, S126-5016 LLS034 000001 BLACK, SS26, style_Hank Skirt, color_black, collection_ready-to-wear, collection_skirts, collection_new-arrivals",FALSE,Size,34,,Color,Black,,,,,840483420816,999.9897389,shopify,deny,manual,1995,,TRUE,TRUE,,,,,840483420816,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-5016_LLS034_000001_BLACK_FINAL_ghost_0620.jpg,1,,FALSE,Hank Skirt in Black,The Hank skirt epitomizes chic on-duty dressing. It's shaped from a lambskin leather to a close-fitting midi silhouette. Complete the look with a tucked in top and heels.,Apparel & Accessories > Clothing > Skirts,female,adult,,NEW,FALSE,SKIRT,S126,S126-5016 LLS034 000001 BLACK,,,,black,- 100% Lamb Skin. Made In Turkey,,active
hank-skirt-black,,,,,,,,,36,,,Black,,,,,840483420823,999.9897389,shopify,deny,manual,1995,,TRUE,TRUE,,,,,840483420823,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-5016_LLS034_000001_BLACK_FINAL_hero_image__013.jpg,2,,,,,,,,,,,,,,,,,,,,
hank-skirt-black,,,,,,,,,38,,,Black,,,,,840483420830,999.9897389,shopify,deny,manual,1995,,TRUE,TRUE,,,,,840483420830,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-5016_LLS034_000001_BLACK_FINAL_model_image_1_020.jpg,3,,,,,,,,,,,,,,,,,,,,
hank-skirt-black,,,,,,,,,40,,,Black,,,,,840483420847,999.9897389,shopify,deny,manual,1995,,TRUE,TRUE,,,,,840483420847,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-5016_LLS034_000001_BLACK_FINAL_model_image_2_023.jpg,4,,,,,,,,,,,,,,,,,,,,
hank-skirt-black,,,,,,,,,42,,,Black,,,,,840483420854,999.9897389,shopify,deny,manual,1995,,TRUE,TRUE,,,,,840483420854,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-5016_LLS034_000001_BLACK_FINAL_model_image_3_030.jpg,5,,,,,,,,,,,,,,,,,,,,
hank-skirt-black,,,,,,,,,44,,,Black,,,,,840483420861,999.9897389,shopify,deny,manual,1995,,TRUE,TRUE,,,,,840483420861,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-5016_LLS034_000001_BLACK_FINAL_model_image_4_035.jpg,6,,,,,,,,,,,,,,,,,,,,
hank-skirt-black,,,,,,,,,46,,,Black,,,,,840483420878,999.9897389,shopify,deny,manual,1995,,TRUE,TRUE,,,,,840483420878,,,,,,,,,,,,,,,,,,,,,,
varda-skirt-green-lily,Varda Skirt,<p>The Varda skirt is a signature Altuzarra style made from textured panels. The A-line midi shape sits at the natural waistline and fastens at the back via a concealed zip.</p>,Altuzarra,Apparel & Accessories > Clothing > Skirts,SKIRT,"DTC BUY, S126, S126-5013 ACQ011 000397 GREEN LILY, SS26, style_Varda Skirt, color_green lily, collection_ready-to-wear, collection_skirts, collection_new-arrivals",FALSE,Size,34,,Color,Green Lily,,,,,840483420533,999.9897389,shopify,deny,manual,1595,,TRUE,TRUE,,,,,840483420533,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-5013_ACQ011_000397_GREEN_LILY_FINAL_ghost_00897.jpg,1,,FALSE,Varda Skirt in Green Lily,The Varda skirt is a signature Altuzarra style made from textured panels. The A-line midi shape sits at the natural waistline and fastens at the back via a concealed zip.,Apparel & Accessories > Clothing > Skirts,female,adult,,NEW,FALSE,SKIRT,S126,S126-5013 ACQ011 000397 GREEN LILY,,,,green,- 58%Cotton 41%Viscose 1%Polyester. Made In Italy,,active
varda-skirt-green-lily,,,,,,,,,36,,,Green Lily,,,,,840483420540,999.9897389,shopify,deny,manual,1595,,TRUE,TRUE,,,,,840483420540,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-5013_ACQ011_000397_GREEN_LILY_FINAL_hero_image__012.jpg,2,,,,,,,,,,,,,,,,,,,,
varda-skirt-green-lily,,,,,,,,,38,,,Green Lily,,,,,840483420557,999.9897389,shopify,deny,manual,1595,,TRUE,TRUE,,,,,840483420557,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-5013_ACQ011_000397_GREEN_LILY_FINAL_model_image_1_035.jpg,3,,,,,,,,,,,,,,,,,,,,
varda-skirt-green-lily,,,,,,,,,40,,,Green Lily,,,,,840483420564,999.9897389,shopify,deny,manual,1595,,TRUE,TRUE,,,,,840483420564,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-5013_ACQ011_000397_GREEN_LILY_FINAL_model_image_2_036.jpg,4,,,,,,,,,,,,,,,,,,,,
varda-skirt-green-lily,,,,,,,,,42,,,Green Lily,,,,,840483420571,999.9897389,shopify,deny,manual,1595,,TRUE,TRUE,,,,,840483420571,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-5013_ACQ011_000397_GREEN_LILY_FINAL_model_image_3_052.jpg,5,,,,,,,,,,,,,,,,,,,,
varda-skirt-green-lily,,,,,,,,,44,,,Green Lily,,,,,840483420588,999.9897389,shopify,deny,manual,1595,,TRUE,TRUE,,,,,840483420588,,,,,,,,,,,,,,,,,,,,,,
varda-skirt-green-lily,,,,,,,,,46,,,Green Lily,,,,,840483420595,999.9897389,shopify,deny,manual,1595,,TRUE,TRUE,,,,,840483420595,,,,,,,,,,,,,,,,,,,,,,
elton-skirt-black-animal,Elton Skirt,<p>The Elton skirt is imagined in Altuzarra's signature abstract animal print. The effortless silhouette gracefully falls to a maxi hemline. Style yours with a simple tank top to keep the print in focus.</p>,Altuzarra,Apparel & Accessories > Clothing > Skirts,SKIRT,"DTC BUY, S126, S126-5004 BYP058 373001 BLACK ANIMAL, SS26, style_Elton Skirt, color_black animal, collection_ready-to-wear, collection_skirts, collection_new-arrivals",FALSE,Size,34,,Color,Black Animal,,,,,840483420465,999.9897389,shopify,deny,manual,1595,,TRUE,TRUE,,,,,840483420465,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-5004_BYP058_373001_BLACK_ANIMAL_FINAL_ghost_0059.jpg,1,,FALSE,Elton Skirt in Black Animal,The Elton skirt is imagined in Altuzarra's signature abstract animal print. The effortless silhouette gracefully falls to a maxi hemline. Style yours with a simple tank top to keep the print in focus.,Apparel & Accessories > Clothing > Skirts,female,adult,,NEW,FALSE,SKIRT,S126,S126-5004 BYP058 373001 BLACK ANIMAL,,,,black,- 100% Polyester. Made In Italy,,active
elton-skirt-black-animal,,,,,,,,,36,,,Black Animal,,,,,840483420472,999.9897389,shopify,deny,manual,1595,,TRUE,TRUE,,,,,840483420472,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-5004_BYP058_373001_BLACK_ANIMAL_FINAL_hero_image__018.jpg,2,,,,,,,,,,,,,,,,,,,,
elton-skirt-black-animal,,,,,,,,,38,,,Black Animal,,,,,840483420489,999.9897389,shopify,deny,manual,1595,,TRUE,TRUE,,,,,840483420489,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-5004_BYP058_373001_BLACK_ANIMAL_FINAL_model_image_1_026.jpg,3,,,,,,,,,,,,,,,,,,,,
elton-skirt-black-animal,,,,,,,,,40,,,Black Animal,,,,,840483420496,999.9897389,shopify,deny,manual,1595,,TRUE,TRUE,,,,,840483420496,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-5004_BYP058_373001_BLACK_ANIMAL_FINAL_model_image_2_034.jpg,4,,,,,,,,,,,,,,,,,,,,
elton-skirt-black-animal,,,,,,,,,42,,,Black Animal,,,,,840483420502,999.9897389,shopify,deny,manual,1595,,TRUE,TRUE,,,,,840483420502,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-5004_BYP058_373001_BLACK_ANIMAL_FINAL_model_image_3_011.jpg,5,,,,,,,,,,,,,,,,,,,,
elton-skirt-black-animal,,,,,,,,,44,,,Black Animal,,,,,840483420519,999.9897389,shopify,deny,manual,1595,,TRUE,TRUE,,,,,840483420519,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-5004_BYP058_373001_BLACK_ANIMAL_FINAL_model_image_3_041.jpg,6,,,,,,,,,,,,,,,,,,,,
elton-skirt-black-animal,,,,,,,,,46,,,Black Animal,,,,,840483420526,999.9897389,shopify,deny,manual,1595,,TRUE,TRUE,,,,,840483420526,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-5004_BYP058_373001_BLACK_ANIMAL_FINAL_model_image_4_016.jpg,7,,,,,,,,,,,,,,,,,,,,
orrie-dress-green-lily,Orrie Dress,"<p>The Orrie dress showcases Altuzarra's feminine sensibility. Shaped from a cotton blend, it's designed with a fitted bodice that flares out to a voluminous skirt. Note the vintage-inspired buttons, too.</p>",Altuzarra,Apparel & Accessories > Clothing > Dresses,DRESS,"DTC BUY, S126, S126-3022 ACQ011 000397 GREEN LILY, SS26, style_Orrie Dress, color_green lily, collection_ready-to-wear, collection_dresses, collection_new-arrivals",FALSE,Size,34,,Color,Green Lily,,,,,840483419483,999.9897389,shopify,deny,manual,1695,,TRUE,TRUE,,,,,840483419483,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-3022_ACQ011_000397_GREEN_LILY_FINAL_ghost_0530.jpg,1,,FALSE,Orrie Dress in Green Lily,"The Orrie dress showcases Altuzarra's feminine sensibility. Shaped from a cotton blend, it's designed with a fitted bodice that flares out to a voluminous skirt. Note the vintage-inspired buttons, too. ",Apparel & Accessories > Clothing > Dresses,female,adult,,NEW,FALSE,DRESS,S126,S126-3022 ACQ011 000397 GREEN LILY,,,,green,- 58%Cotton 41%Viscose 1%Polyester. Made In Italy,,active
